stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id,clean_stop_id
2511615,,Maastricht,50.8506842956035,5.704599237720314,0,stoparea:17969,,,,IFF:mt,2511615
2485741,44161,"Maastricht, Koningin Emmaplein",50.849292,5.678235,0,,,0.0,,,2485741
2511622,,Maastricht Noord,50.87056885654833,5.717504666171787,0,stoparea:30382,,,2,IFF:mtn,2511622
2511621,,Maastricht Noord,50.87062677481607,5.717754385815858,0,stoparea:30382,,,1,IFF:mtn,2511621
2511623,,Maastricht Noord,50.871751883925576,5.716623438202342,0,stoparea:30382,,,,IFF:mtn,2511623
2511613,,Maastricht,50.8510208091,5.70534825325,0,stoparea:17969,,,5b,IFF:mt,2511613
2398923,33666,"Riemst, Maastrichtersteenweg",50.818295,5.611435,0,,,,,,2398923
2511628,,Maastricht Randwyck,50.837259667589656,5.7175625539511055,0,stoparea:17938,,,,IFF:mtr,2511628
2511627,,Maastricht Randwyck,50.8378274893,5.71761131287,0,stoparea:17938,,,3,IFF:mtr,2511627
2511612,,Maastricht,50.8499573524,5.70583105087,0,stoparea:17969,,,5a,IFF:mt,2511612
2511616,,Maastricht,50.85055348689911,5.705571224915953,0,stoparea:17969,,,,IFF:mt,2511616
2511626,,Maastricht Randwyck,50.8377936121,5.71749866009,0,stoparea:17938,,,2,IFF:mtr,2511626
2398152,32489,"Maastricht, Bosscherweg Sluis",50.866997,5.686358,0,,,,,,2398152
2398673,32514,"Maastricht, Gewantmakersdreef Zuid",50.844497,5.661438,0,,,,,,2398673
2398456,32488,"Maastricht, Bosscherweg Grens",50.880591,5.678148,0,,,,,,2398456
2398949,32487,"Maastricht, Bosscherweg Grens",50.880195,5.678401,0,,,,,,2398949
2511608,,Maastricht,50.8509225927,5.70489764214,0,stoparea:17969,,,2,IFF:mt,2511608
2511629,,Maastricht Randwyck,50.83779595521484,5.717569641852803,0,stoparea:17938,,,,IFF:mtr,2511629
2398332,132788,"Maastricht, Caberg",50.861299,5.671849,0,,,,,,2398332
2398921,33667,"Riemst, Maastrichtersteenweg",50.818492,5.611649,0,,,,,,2398921
2511614,,Maastricht,50.8506821312,5.70560574532,0,stoparea:17969,,,6,IFF:mt,2511614
2511609,,Maastricht,50.8509733943,5.70510149002,0,stoparea:17969,,,3,IFF:mt,2511609
2470286,32560,"Maastricht, Tongerseweg Kerkhof",50.838492,5.661658,0,,,,,,2470286
2398079,88801,"Mopertingen, Maastrichterstraat",50.861494,5.587315,0,,,,,,2398079
2398480,32561,"Maastricht, Tongerseweg Kerkhof",50.838994,5.662342,0,,,,,,2398480
2398172,32501,"Maastricht, Caberg Grens",50.880999,5.673277,0,,,,,,2398172
2511611,,Maastricht,50.8509869414,5.70518732071,0,stoparea:17969,,,4b,IFF:mt,2511611
2398614,32483,"Maastricht, Bosscherweg 17",50.875994,5.679668,0,,,,,,2398614
2485666,150201,"Maastricht, Mosae Forum/Centrum",50.852299,5.693633,0,,,,,,2485666
2511624,,Maastricht Noord,50.87063709642696,5.717641069416693,0,stoparea:30382,,,,IFF:mtn,2511624
2398892,32486,"Maastricht, Bosscherweg 41",50.870799,5.682959,0,,,,,,2398892
2398501,32485,"Maastricht, Bosscherweg 41",50.871096,5.682947,0,,,,,,2398501
2470288,32565,"Maastricht, Tongerseweg Wolder",50.834498,5.651443,0,,,,,,2470288
2398842,32494,"Maastricht, Via Regia/A.Flamentstraat",50.851392,5.66865,0,,,,,,2398842
2398626,32500,"Maastricht, Brusselseweg Sandersweg",50.865496,5.67213,0,,,,,,2398626
2399028,32490,"Maastricht, Bosscherweg Sluis",50.866997,5.686188,0,,,,,,2399028
2398162,27113,"Bilzen, Maastrichterpoort",50.865597,5.52296,0,,,,,,2398162
2511607,,Maastricht,50.8509158192,5.70481717587,0,stoparea:17969,,,1,IFF:mt,2511607
2397999,32484,"Maastricht, Bosscherweg 17",50.875994,5.679526,0,,,,,,2397999
2470295,88802,"Mopertingen, Maastrichterstraat",50.861695,5.585328,0,,,,,,2470295
2398245,32531,"Maastricht, Javastraat",50.842394,5.66506,0,,,,,,2398245
2398877,32499,"Maastricht, Brusselseweg Sandersweg",50.865693,5.672344,0,,,,,,2398877
2397978,32513,"Maastricht, Gewantmakersdreef Zuid",50.844496,5.661608,0,,,,,,2397978
2398459,32502,"Maastricht, Caberg Grens",50.880595,5.673047,0,,,,,,2398459
2511625,,Maastricht Randwyck,50.8377834489,5.71743965149,0,stoparea:17938,,,1,IFF:mtr,2511625
2398787,110429,"Maastricht, Sint-Annalaan",50.849299,5.671661,0,,,,,,2398787
2398843,132789,"Maastricht, Caberg",50.860993,5.672046,0,,,,,,2398843
2470287,32564,"Maastricht, Tongerseweg Wolder",50.834497,5.651741,0,,,,,,2470287
2511610,,Maastricht,50.8498421995,5.70571303368,0,stoparea:17969,,,4a,IFF:mt,2511610
2398402,27112,"Bilzen, Maastrichterpoort",50.865993,5.522266,0,,,,,,2398402
2562331,10644210,"Godlinze, Maastricht",53.378612,6.813104,0,,,0.0,,,2562331
2562332,10644220,"Godlinze, Maastricht",53.378574,6.813238,0,,,0.0,,,2562332
2402332,40018370,"Arnhem, Maastrichtsingel",51.944516,5.869963,0,,,1.0,,CXX:40018370,2402332
415707,40018380,"Arnhem, Maastrichtsingel",51.944875,5.870084,0,,,1.0,,CXX:40018380,415707
2542268,63000580,"'s-Hertogenbosch, Maastrichtseweg",51.68731,5.326754,0,,,0.0,,,2542268
2576063,63000580,"'s-Hertogenbosch, Maastrichtseweg",51.68731,5.326754,0,,,0.0,,,2576063
2396362,64372110,"Schaft, Maastrichterweg",51.299187,5.466922,0,stoparea:380848,,0.0,,CXX:64372110,2396362
2396363,64372120,"Schaft, Maastrichterweg",51.29951,5.467166,0,stoparea:380848,,0.0,,CXX:64372120,2396363
2577515,66220330,"Brunssum, Maastrichterstr/Servatiusstr",50.941555,5.954232,0,stoparea:416771,,1.0,,,2577515
2577735,66280370,"Ubach over Worms, Maastrichterlaan/Kerk",50.912761,6.046258,0,stoparea:419489,,1.0,,,2577735
2577736,66280380,"Ubach over Worms, Maastrichterlaan",50.912105,6.052477,0,stoparea:419490,,0.0,,,2577736
2577737,66280390,"Ubach over Worms, Maastrichterlaan",50.912028,6.051821,0,stoparea:419490,,0.0,,,2577737
2578106,66490240,"Maastricht, Bergerstraat/Vijverdal",50.851377,5.730787,0,stoparea:418410,,1.0,,,2578106
2578107,66490250,"Maastricht, Bergerstraat/Vijverdal",50.851298,5.729992,0,stoparea:418410,,0.0,,,2578107
2578108,66490260,"Maastricht, Burg. Cortenstraat/Padualaan",50.848966,5.728199,0,stoparea:418503,,0.0,,,2578108
2578109,66490270,"Maastricht, Burg. Cortenstraat/Padualaan",50.84894,5.728043,0,stoparea:418503,,0.0,,,2578109
2578110,66490280,"Maastricht, Burgemeester Cortenstraat",50.84539,5.727662,0,stoparea:418405,,0.0,,,2578110
2578111,66490290,"Maastricht, Burgemeester Cortenstraat",50.844914,5.727588,0,stoparea:418405,,0.0,,,2578111
2578112,66490300,"Maastricht, Bloemenweg",50.84189,5.713496,0,stoparea:418412,,0.0,,,2578112
2578113,66490310,"Maastricht, Bloemenweg",50.841421,5.714004,0,stoparea:418412,,0.0,,,2578113
2578114,66490320,"Maastricht, Bonnefantenmuseum",50.842783,5.702514,0,stoparea:418413,,0.0,,,2578114
2578115,66490330,"Maastricht, Bonnefantenmuseum",50.842719,5.702883,0,stoparea:418413,,0.0,,,2578115
2578116,66490350,"Maastricht, Burg. Kessensingel-Noord",50.840322,5.733275,0,stoparea:418466,,0.0,,,2578116
2578117,66490370,"Maastricht, Burg. Kessensingel-Zuid",50.836565,5.733218,0,stoparea:418469,,0.0,,,2578117
2578118,66490380,"Maastricht, Burght/Demertstraat",50.837876,5.721517,0,stoparea:418430,,0.0,,,2578118
2578119,66490390,"Maastricht, Burght/R. v. Heerstraat",50.838333,5.72196,0,stoparea:418453,,0.0,,,2578119
2578120,66490410,"Maastricht, De Beente",50.831639,5.705135,0,stoparea:418406,,0.0,,,2578120
2578121,66490450,"Maastricht, Doornlaan",50.847885,5.735305,0,stoparea:418431,,0.0,,,2578121
2578122,66490460,"Maastricht, Doornlaan",50.848065,5.735008,0,stoparea:418431,,0.0,,,2578122
2578123,66490470,"Maastricht, Dorpstraat/De Leim",50.84291,5.727587,0,stoparea:418432,,0.0,,,2578123
2578124,66490480,"Maastricht, Dorpstraat/De Leim",50.84264,5.7275,0,stoparea:418432,,0.0,,,2578124
2578125,66490490,"Maastricht, Dorpstraat/Kerk",50.840339,5.727554,0,stoparea:418437,,0.0,,,2578125
2578126,66490500,"Maastricht, Dorpstraat/Kerk",50.840097,5.727339,0,stoparea:418437,,0.0,,,2578126
2578148,66490830,"Maastricht, Randwycksingel",50.837859,5.708315,0,stoparea:418438,,0.0,,,2578148
2577734,66280360,"Ubach over Worms, Maastrichterlaan/Kerk",50.913077,6.044457,0,stoparea:419489,,1.0,,,2577734
2578051,66450370,"Vaals, Maastrichterlaan/Bosstraat",50.772475,6.019501,0,stoparea:419545,,1.0,,,2578051
2578094,66490100,"Maastricht, MUMC",50.835195,5.712881,0,stoparea:418390,,1.0,,,2578094
2578095,66490110,"Maastricht, MUMC",50.835239,5.713166,0,stoparea:418390,,1.0,,,2578095
2578096,66490120,"Maastricht, Akersteenweg",50.84379,5.72491,0,stoparea:418391,,0.0,,,2578096
2578097,66490130,"Maastricht, Akersteenweg",50.843897,5.725081,0,stoparea:418391,,1.0,,,2578097
